country,age,gender,occupation,asset_id,image_url
吉尔吉斯斯坦,47,女,建筑师,asset-20260224201250-pj8kv,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/139820d86ad82642-asset-20260224201250-pj8kv.png
美国,19,男,导游,asset-20260224195851-7gpft,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8e132f1cd5e3c134-asset-20260224195851-7gpft.png
墨西哥,28,女,导游,asset-20260224200708-nv9bf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/20824a42e8e2927e-asset-20260224200708-nv9bf.png
南非,26,女,理发师,asset-20260224194458-bhf2m,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a17c63397662f450-asset-20260224194458-bhf2m.png
海地,95,女,退休人员,asset-20260224203044-vsvf9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1ba98ffd727acabb-asset-20260224203044-vsvf9.png
美国,56,女,店员/收银员,asset-20260224201453-9gq96,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e7b569c091dc584c-asset-20260224201453-9gq96.png
阿根廷,34,男,网约车司机,asset-20260224202024-w4rvj,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d8a9ae1113fce757-asset-20260224202024-w4rvj.png
加拿大,18,男,企业家/CEO,asset-20260224195602-bllxx,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/cd5ada3ead5647bd-asset-20260224195602-bllxx.png
中国,33,女,护士,asset-20260224200544-j75zq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7794a3c0e771d188-asset-20260224200544-j75zq.png
中国,90,男,退休人员,asset-20260224202235-b5jsl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/758885ebecc44079-asset-20260224202235-b5jsl.png
法国,51,女,程序员,asset-20260224195330-54b2r,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/78997ab3be255cc1-asset-20260224195330-54b2r.png
刚果（金）,35,男,歌手,asset-20260224203310-fzmx5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f2cf44dda9d0d06c-asset-20260224203310-fzmx5.png
中国,57,女,客服,asset-20260224201437-6gg6w,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f51224b867f53f74-asset-20260224201437-6gg6w.png
意大利,69,男,木匠,asset-20260224200249-l7p6x,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9c7c26962d83ec77-asset-20260224200249-l7p6x.png
纳米比亚,32,女,护士,asset-20260224202337-zb4kf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/fcc571eb875ca527-asset-20260224202337-zb4kf.png
美国,25,男,屠夫,asset-20260224195751-q4kg8,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/dec7af740f365675-asset-20260224195751-q4kg8.png
南非,52,男,修理工/水电工,asset-20260224203420-h692j,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e7494816323da63d-asset-20260224203420-h692j.png
尼日利亚,41,女,农业专家,asset-20260224202937-w87qh,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7a84d0c838e144ac-asset-20260224202937-w87qh.png
印度,24,男,养蜂人,asset-20260224195940-lzfjf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/63e925ce1407590d-asset-20260224195940-lzfjf.png
中国,35,女,理发师,asset-20260224200446-ml9ht,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/81651fd4920367c2-asset-20260224200446-ml9ht.png
土耳其,18,女,保险业务员,asset-20260224194639-cdj7d,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ddd0d4a1cc6a02f2-asset-20260224194639-cdj7d.png
中国,23,女,保险业务员,asset-20260224200905-vhc2s,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4c099a4f3cc0dafc-asset-20260224200905-vhc2s.png
英国,35,女,调酒师,asset-20260224194905-4cl8s,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5e3938574784b452-asset-20260224194905-4cl8s.png
厄立特里亚,65,女,律师,asset-20260224203016-lg745,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8e7a7c43aabd9c2f-asset-20260224203016-lg745.png
阿根廷,38,女,文员/行政,asset-20260224195332-fngs8,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d127edf8031d4e9f-asset-20260224195332-fngs8.png
孟加拉国,29,女,店员/收银员,asset-20260224194653-bxwqk,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/cc54ec1a486671e9-asset-20260224194653-bxwqk.png
厄立特里亚,28,女,文员/行政,asset-20260224202547-84fdw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/b2a6e19a89d16269-asset-20260224202547-84fdw.png
加拿大,53,女,作家,asset-20260224201358-rb5jr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6ca0cf83680d9489-asset-20260224201358-rb5jr.png
尼日利亚,48,女,农业专家,asset-20260224202708-zcctn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5796dd0a528a2a94-asset-20260224202708-zcctn.png
秘鲁,22,男,服务员,asset-20260224195824-lcgvb,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/83cbad02b83f7ecd-asset-20260224195824-lcgvb.png
沙特阿拉伯,22,女,外贸业务员,asset-20260224194754-qwr44,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/812c67ed3212fade-asset-20260224194754-qwr44.png
中国,29,女,电竞选手,asset-20260224200859-qsrtp,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9279f7e3dcca61e3-asset-20260224200859-qsrtp.png
菲律宾,31,女,调酒师,asset-20260224200628-dlfmj,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/b65289f538bbadf3-asset-20260224200628-dlfmj.png
阿根廷,23,男,理发师,asset-20260224195512-c2svx,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/056c62e93951b40b-asset-20260224195512-c2svx.png
古巴,47,女,模特,asset-20260224202714-nl87f,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/b1219ed53d7ae562-asset-20260224202714-nl87f.png
日本,29,男,果农,asset-20260224201802-dt2cc,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9746e082f624a8b7-asset-20260224201802-dt2cc.png
吉尔吉斯斯坦,34,女,银行柜员,asset-20260224200752-4fzxs,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5dde33261dc3c769-asset-20260224200752-4fzxs.png
秘鲁,36,男,程序员,asset-20260224200108-b6kkn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/165da227916d866a-asset-20260224200108-b6kkn.png
挪威,39,男,快递员,asset-20260224200140-dmlzq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e72d844b95621705-asset-20260224200140-dmlzq.png
俄罗斯,47,女,护工/家政工,asset-20260224201346-gd6zf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/227e99ea222ea9a7-asset-20260224201346-gd6zf.png
西班牙,18,男,木匠,asset-20260224195844-zdrw7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/cbf7be3d39f9de08-asset-20260224195844-zdrw7.png
尼泊尔,40,男,工程师,asset-20260224202104-fxh5p,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2486d14395f6bf7e-asset-20260224202104-fxh5p.png
美国,45,男,宠物美容师,asset-20260224200141-zvvt6,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f1315760f83127aa-asset-20260224200141-zvvt6.png
印度尼西亚,55,女,文员/行政,asset-20260224201133-ch877,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/94c182d8c8744a24-asset-20260224201133-ch877.png
阿根廷,18,女,企业家/CEO,asset-20260224200653-47pgx,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/087027cbe21e6c1f-asset-20260224200653-47pgx.png
罗马尼亚,23,男,外科医生,asset-20260224195908-2r8xh,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/169fd836f7be638f-asset-20260224195908-2r8xh.png
中国,34,女,美甲师,asset-20260224201002-48tnz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/08c2bc01c3640e5c-asset-20260224201002-48tnz.png
乌兹别克斯坦,23,女,工厂工人,asset-20260224200612-j5mbf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6c20316f81bc8e49-asset-20260224200612-j5mbf.png
不丹,35,男,小贩/摊贩,asset-20260224201713-9mpnq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/17bd2f6dde7a2c7e-asset-20260224201713-9mpnq.png
菲律宾,29,女,健身教练,asset-20260224201011-48tls,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2c98f990d13fcc49-asset-20260224201011-48tls.png
中国,44,女,银行柜员,asset-20260224201132-84cc9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/70b7e4ef927dc99d-asset-20260224201132-84cc9.png
日本,27,男,外卖员,asset-20260224201901-thxsl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7de50b278ce0d027-asset-20260224201901-thxsl.png
莫桑比克,41,女,外贸业务员,asset-20260224202942-n6xdm,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9454013cb0b38aa1-asset-20260224202942-n6xdm.png
中国,81,女,退休人员,asset-20260224201506-fbm2q,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/b6e24110264b4a9b-asset-20260224201506-fbm2q.png
中国,32,男,网红/主播,asset-20260224201954-dmfq8,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/b65cff3d7dcea5e5-asset-20260224201954-dmfq8.png
菲律宾,23,女,婚礼策划师,asset-20260224200430-zg5ws,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/68a7814d183d681b-asset-20260224200430-zg5ws.png
玻利维亚,27,女,科学家/研究员,asset-20260224195000-hjgrn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ce73a089d64a7073-asset-20260224195000-hjgrn.png
中国,49,男,程序员,asset-20260224202136-qjwp7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4caee964aa4e54b5-asset-20260224202136-qjwp7.png
法国,28,男,DJ/音乐制作人,asset-20260224195850-xcr2r,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/fb1cebbe4ce5b2cb-asset-20260224195850-xcr2r.png
委内瑞拉,81,女,退休人员,asset-20260224195455-sw5bp,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/710af8d5cf041d1f-asset-20260224195455-sw5bp.png
俄罗斯,50,女,银行柜员,asset-20260224201229-lcmbf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c4a5690da6e7f04b-asset-20260224201229-lcmbf.png
马达加斯加,18,男,网约车司机,asset-20260224203256-6kc4p,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/20490d458b44bb15-asset-20260224203256-6kc4p.png
中国,55,女,医生,asset-20260224201257-mts5v,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a5ff099011de5436-asset-20260224201257-mts5v.png
泰国,21,男,矿工,asset-20260224201954-zdk7m,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2631654a2c4fcffc-asset-20260224201954-zdk7m.png
中国,90,男,退休人员,asset-20260224202249-m6ztf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e1b7d3ced4418686-asset-20260224202249-m6ztf.png
肯尼亚,54,男,程序员,asset-20260224203433-m4fsd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e4ae3f3b5e710fee-asset-20260224203433-m4fsd.png
德国,38,女,程序员,asset-20260224195228-xbh6l,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a304ac9e206212ee-asset-20260224195228-xbh6l.png
亚美尼亚,44,男,医生,asset-20260224200105-wn74h,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/60e0df6d5cf88da8-asset-20260224200105-wn74h.png
俄罗斯,40,女,茶艺师,asset-20260224195304-d4p95,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f4752c2d4d79ea95-asset-20260224195304-d4p95.png
加拿大,20,男,渔民,asset-20260224195907-tvg4c,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/061d8ed07bcb97ca-asset-20260224195907-tvg4c.png
土耳其,48,男,医生,asset-20260224200122-zv4hq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/cfafc268a8cfcf2b-asset-20260224200122-zv4hq.png
法国,64,女,退休人员,asset-20260224195418-svtcb,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ce73f88ab7661de4-asset-20260224195418-svtcb.png
印度尼西亚,53,男,企业高管,asset-20260224202149-9l9zr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c2f3a0cd5e942c75-asset-20260224202149-9l9zr.png
日本,18,男,导游,asset-20260224201643-pwpzc,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0521b60a4ce1d85e-asset-20260224201643-pwpzc.png
亚美尼亚,46,女,歌手,asset-20260224195156-7l658,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/19a646989cd2b355-asset-20260224195156-7l658.png
伊朗,57,女,护士,asset-20260224195402-75wb8,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3d34606f927cdf02-asset-20260224195402-75wb8.png
巴西,33,女,文员/行政,asset-20260224200628-vq97b,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/75641153573097d5-asset-20260224200628-vq97b.png
捷克,60,女,保洁员,asset-20260224195406-ldnsx,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9278555aac69144d-asset-20260224195406-ldnsx.png
格鲁吉亚,50,女,茶艺师,asset-20260224195318-j4v29,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8fb5f1dd814ecd4c-asset-20260224195318-j4v29.png
牙买加,34,女,银行柜员,asset-20260224202553-vblpg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/756eedc823bb0ee7-asset-20260224202553-vblpg.png
法国,34,女,网约车司机,asset-20260224194702-znswd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6c471fc76f4b2320-asset-20260224194702-znswd.png
中国,24,男,渔民,asset-20260224201730-d4p9n,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c8481b31910425c1-asset-20260224201730-d4p9n.png
美国,23,男,农民,asset-20260224201548-92sl7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/94a15723d95fd6f5-asset-20260224201548-92sl7.png
马来西亚,32,女,幼师,asset-20260224201023-dnwj8,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/54c993e33bca68b7-asset-20260224201023-dnwj8.png
阿根廷,46,女,会计,asset-20260224195126-gqxds,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3fd387e942a0050d-asset-20260224195126-gqxds.png
日本,26,女,收纳整理师,asset-20260224200903-j6qfz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/301337eefa79934b-asset-20260224200903-j6qfz.png
埃塞俄比亚,23,女,护工/家政工,asset-20260224202656-mq86n,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/b02863823eb14b0b-asset-20260224202656-mq86n.png
尼泊尔,80,女,退休人员,asset-20260224201516-2zvdn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/11a2be31940435c0-asset-20260224201516-2zvdn.png
美国,21,男,电焊工,asset-20260224195759-2z7b9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7b5bf7a5dc8ff780-asset-20260224195759-2z7b9.png
印度,29,女,歌手,asset-20260224194842-9n4z5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/67ac270a5f877fae-asset-20260224194842-9n4z5.png
意大利,40,男,医生,asset-20260224200227-rfm8s,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/dcbd9c3be805894c-asset-20260224200227-rfm8s.png
印度尼西亚,80,女,退休人员,asset-20260224201518-r4f2f,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ba3a20c5ad71d6c4-asset-20260224201518-r4f2f.png
越南,28,女,网红/主播,asset-20260224200502-n8f9s,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/bbb6609fb02b0e7d-asset-20260224200502-n8f9s.png
英国,26,男,修理工/水电工,asset-20260224195851-t7ftj,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ca8f60aa8c6309f7-asset-20260224195851-t7ftj.png
中国,38,女,收纳整理师,asset-20260224201333-vsk85,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a9a90d118b630e2e-asset-20260224201333-vsk85.png
德国,22,男,律师,asset-20260224195643-5bn7l,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ee6c93ca9b2c16df-asset-20260224195643-5bn7l.png
古巴,37,女,导游,asset-20260224195353-dn4vv,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/fd690cf31983cc03-asset-20260224195353-dn4vv.png
越南,51,男,工厂工人,asset-20260224202133-lwfls,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6cabfc95413de073-asset-20260224202133-lwfls.png
德国,34,女,DJ/音乐制作人,asset-20260224194510-h2wbl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d673418ab6d12c85-asset-20260224194510-h2wbl.png
菲律宾,37,女,环卫工人,asset-20260224201135-k6ds7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4605e5f1298e9e63-asset-20260224201135-k6ds7.png
中国,27,女,瑜伽/普拉提教练,asset-20260224200436-xzbx4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0b19cdba2c02b59e-asset-20260224200436-xzbx4.png
哈萨克斯坦,27,男,农民,asset-20260224195852-449nq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/32a17e7bab486bae-asset-20260224195852-449nq.png
厄立特里亚,28,女,瑜伽/普拉提教练,asset-20260224202702-qwkmg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f4e104cf26fa86f6-asset-20260224202702-qwkmg.png
匈牙利,75,男,农民,asset-20260224200304-msqqm,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ee8079f247d497fd-asset-20260224200304-msqqm.png
以色列,32,男,科学家/研究员,asset-20260224195814-476hx,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9a578acf450993a9-asset-20260224195814-476hx.png
哥伦比亚,35,女,DJ/音乐制作人,asset-20260224194827-8967g,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/25bfd23f63af4c84-asset-20260224194827-8967g.png
日本,48,男,快递员,asset-20260224202030-gd86l,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2581dbfc907853b2-asset-20260224202030-gd86l.png
中国,19,女,护工/家政工,asset-20260224201014-c6q5n,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/20db40cabb773ade-asset-20260224201014-c6q5n.png
中国,33,男,网约车司机,asset-20260224201715-dscbq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/594a62d6ed17e2f1-asset-20260224201715-dscbq.png
西班牙,44,女,空姐/空少,asset-20260224195242-skhvw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8d72cb36391983c9-asset-20260224195242-skhvw.png
中国,27,女,教师,asset-20260224200509-7blg5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/05c87066f5e383b3-asset-20260224200509-7blg5.png
中国,28,男,投资银行家/基金经理,asset-20260224201745-n6qzs,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/194fe23c9728c68c-asset-20260224201745-n6qzs.png
马来西亚,35,男,程序员,asset-20260224201941-xp6gs,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/83ed169cd2de33ca-asset-20260224201941-xp6gs.png
中国,28,男,司机/货车司机,asset-20260224201831-g2nl6,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ef419cc4d53f78bc-asset-20260224201831-g2nl6.png
哥伦比亚,21,男,工厂工人,asset-20260224201739-5bh2v,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9197f30c0c2a5d30-asset-20260224201739-5bh2v.png
埃塞俄比亚,21,男,小贩/摊贩,asset-20260224203204-lvt4h,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/48683fbff0f92706-asset-20260224203204-lvt4h.png
中国,44,男,养蜂人,asset-20260224202027-2lbwt,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/00f6b40a38e914d0-asset-20260224202027-2lbwt.png
尼日利亚,26,女,画家/艺术家,asset-20260224202537-zc64v,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f8c73c37798ac810-asset-20260224202537-zc64v.png
刚果（布）,45,男,摄影师,asset-20260224203420-2xvm8,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d97c56098f499984-asset-20260224203420-2xvm8.png
中国,34,男,厨师,asset-20260224201653-whtlk,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0ff775e0308514b0-asset-20260224201653-whtlk.png
贝宁,48,女,企业高管,asset-20260224202838-wdw2n,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ad3be9d73b87c2e0-asset-20260224202838-wdw2n.png
意大利,20,男,健身教练,asset-20260224195605-zdb74,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c0666b95cbd73c70-asset-20260224195605-zdb74.png
中国,27,男,搬运工,asset-20260224201532-tzwd4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/30f928380499c9d3-asset-20260224201532-tzwd4.png
爱尔兰,54,女,记者/媒体人,asset-20260224195334-fq4pf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8b8884fef67233a9-asset-20260224195334-fq4pf.png
中国,93,女,退休人员,asset-20260224201457-d4pbj,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/214b6e5a4c8cfa7e-asset-20260224201457-d4pbj.png
巴西,30,女,公务员,asset-20260224202430-68snb,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6cc5b684273ca8c2-asset-20260224202430-68snb.png
刚果（布）,45,女,健身教练,asset-20260224202709-qf9mz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/18b45c92377a88d1-asset-20260224202709-qf9mz.png
中国,37,男,教师,asset-20260224202206-gr5bs,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3a2bc284ca99ed0d-asset-20260224202206-gr5bs.png
老挝,32,女,服务员,asset-20260224200518-spmrg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9bf5a4ccbc368389-asset-20260224200518-spmrg.png
土耳其,41,男,渔民,asset-20260224200043-mz7xd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/be8aefbc517956ae-asset-20260224200043-mz7xd.png
阿根廷,23,男,房产中介,asset-20260224195802-8vfkk,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/de53ec9ac307fdd3-asset-20260224195802-8vfkk.png
土耳其,42,女,婚礼策划师,asset-20260224195136-495vm,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0029c469fad53a8e-asset-20260224195136-495vm.png
韩国,23,男,理发师,asset-20260224202011-mrfql,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/874415d1b5744a51-asset-20260224202011-mrfql.png
秘鲁,28,男,大学生,asset-20260224203249-dn6qf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d3074aa7dea0d8e4-asset-20260224203249-dn6qf.png
德国,23,女,外贸业务员,asset-20260224194655-wrgfs,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f7cbe3024e83ee00-asset-20260224194655-wrgfs.png
尼泊尔,21,女,瑜伽/普拉提教练,asset-20260224200729-92dfq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4557330a35734054-asset-20260224200729-92dfq.png
挪威,24,男,司机/货车司机,asset-20260224195520-p5mdp,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2e51effb903ca3f9-asset-20260224195520-p5mdp.png
印度,52,女,客服,asset-20260224195212-4n445,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/be25d488ccc37741-asset-20260224195212-4n445.png
古巴,89,男,退休人员,asset-20260224203456-nv28v,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ed7bb5a84855f7bb-asset-20260224203456-nv28v.png
亚美尼亚,42,女,环卫工人,asset-20260224195057-ldl8c,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f006af1742b7e87f-asset-20260224195057-ldl8c.png
孟加拉国,30,女,护工/家政工,asset-20260224194718-5fd2k,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9a19ded197d940d2-asset-20260224194718-5fd2k.png
墨西哥,33,女,教师,asset-20260224194846-kn4ng,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/b27bb133ebae47c4-asset-20260224194846-kn4ng.png
尼泊尔,22,女,工厂工人,asset-20260224200840-6j4fs,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ac9775d87bcff5db-asset-20260224200840-6j4fs.png
尼日利亚,35,男,大学教授,asset-20260224203135-pl4nw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/914aab3b3e7fd02f-asset-20260224203135-pl4nw.png
孟加拉国,20,男,网约车司机,asset-20260224195915-wzzmg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1bae4f00c94ebb60-asset-20260224195915-wzzmg.png
中国,46,男,木匠,asset-20260224202154-n88ch,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a46c6a7671e4a308-asset-20260224202154-n88ch.png
中国,19,女,小贩/摊贩,asset-20260224200516-w9x8t,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/bbcfff4cd3805b95-asset-20260224200516-w9x8t.png
中国,23,男,导游,asset-20260224201658-vk72z,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/73c6d5811cf78e14-asset-20260224201658-vk72z.png
中国,30,男,记者/媒体人,asset-20260224202021-djg9p,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6afbeaa175f5fcd9-asset-20260224202021-djg9p.png
乌兹别克斯坦,52,女,客服,asset-20260224201349-gt95m,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c91d37ba99bde286-asset-20260224201349-gt95m.png
加拿大,47,女,保险业务员,asset-20260224201310-cthbj,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1a0386578db34351-asset-20260224201310-cthbj.png
